hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
11,0.4583333333333333,24.792422411205585,6.963130032984215,8.037833229893655,1.0747031969094403,111.53385868395564,123.7,12.16614131604436,52.953631216223464,6.94808888549953,9.909234257855518,2.961145372355988,656.3790325061808,593.5,0.0,69.12714593671771,6.946861049292911,9.30443622307843,2.357575173785518,682.2026467958965,689.86,7.657353204103515,1450.115537986033,1407.06,0.0
12,0.5,24.7928188082067,6.960603795462682,7.843847578848504,0.8832437833858213,91.66545951364103,94.18,2.5145404863589818,52.954742997546454,6.9809571739038905,10.06287435924412,3.081917185340229,683.1641266006852,713.02,29.85587339931476,69.1285635364029,6.97476038669135,9.376995406153215,2.402235019461865,695.1399531370032,664.08,0.0,1469.9695392513295,1471.2800000000002,1.310460748670721
13,0.5416666666666666,24.79303966195725,6.96728115885102,8.002532120516074,1.0352509616650538,107.44213798695549,83.96,0.0,52.95483501453638,7.012352420473756,9.716924598317021,2.704572177843265,599.5196461144245,646.43,46.91035388557543,69.12945782440606,7.008796927119009,9.553181182728185,2.5443842556091756,736.2835105090916,716.16,0.0,1443.2452946104715,1446.55,3.304705389528408
14,0.5833333333333334,24.792812678149122,6.979637749858481,8.10409944830982,1.1244616984513378,116.69968670897278,126.36,9.660313291027222,52.95407801149754,7.008384864606872,9.527805809078389,2.519420944471517,558.4693850115284,544.91,0.0,69.12909976518108,7.011129501827498,9.744902803640253,2.7337733018127546,791.0840407064604,746.65,0.0,1466.2531124269617,1417.92,0.0
15,0.625,24.792782770581745,6.9880754005690795,7.917265625745428,0.9291902251763489,96.43376694277481,101.96,5.526233057225184,52.95439492845682,6.997261647948166,9.796312875384462,2.799051227436296,620.4575604173855,564.47,0.0,69.12925774122833,6.997170970486681,9.789622207574457,2.792451237087776,808.0657803153233,826.4,18.33421968467667,1524.9571076754837,1492.83,0.0
16,0.6666666666666666,24.79288924156669,6.9931848858026315,7.6468253459115,0.6536404601088686,67.83679033396264,85.71,17.873209666037354,52.95502003489356,7.01104415557748,10.05111371484644,3.040069559268961,673.8913493360832,669.86,0.0,69.12986121637975,7.00853678431744,9.83869292435548,2.8301561400380395,818.9837887458204,780.33,0.0,1560.7119284158662,1535.9,0.0
17,0.7083333333333334,24.793261751927698,7.0002399283889325,7.7697095572168875,0.769469628827955,79.85909278745092,44.28,0.0,52.95547760159129,7.0372863695339785,9.704438281072608,2.66715191153863,591.2319096620449,671.29,80.05809033795504,69.13113497067746,7.032097689630143,9.957023670687201,2.9249259810570587,846.4236533190665,848.76,2.3363466809335023,1517.5146557685623,1564.33,46.81534423143762
18,0.75,24.7935521650182,7.012604929742599,8.005402931101575,0.9927980013589757,103.03834410477792,110.84,7.801655895222083,52.95539340411193,7.06190395560412,9.181202811311818,2.119298855707698,469.7876832434903,503.11,33.322316756509736,69.13148228866991,7.058853367652047,9.848120243231449,2.7892668755794023,807.1702790009579,835.18,28.009720999042088,1379.996306349226,1449.13,69.13369365077415
19,0.7916666666666666,24.793562390585592,7.028212537801964,7.950263621889117,0.922051084087153,95.69585750348331,90.07,0.0,52.955223821093355,7.072285471973904,9.000461414421016,1.9281759424471119,427.4198542743023,427.71,0.29014572569769825,69.13111516255047,7.072155071610864,9.662054014276377,2.5898989426655126,749.4723322431577,769.7,20.22766775684238,1272.5880440209432,1287.48,14.891955979056775
20,0.8333333333333334,24.793490511778106,7.041672994034157,7.960622608474275,0.9189496144401179,95.37369233532756,96.33,0.9563076646724369,52.955052161764485,7.063362821907756,9.013443241696297,1.9500804197885415,432.2740309231652,418.27,0.0,69.13047005793054,7.0646851134396655,9.462202238749953,2.397517125310287,693.7938597456567,719.3,25.506140254343222,1221.4415830041494,1233.9,12.458416995850712
21,0.875,24.79369877404615,7.050045260550327,7.8270544411826934,0.7770091806323665,80.64300354895295,89.3,8.65699645104705,52.95540972788136,7.068660334128865,8.882804413606852,1.8141440794779866,402.1437583410229,437.59,35.4462416589771,69.13075609682213,7.066218734813236,9.288323415095805,2.222104680282569,643.0356411582899,657.79,14.754358841710086,1125.8224030482656,1184.6799999999998,58.857596951734195
22,0.9166666666666666,24.793740125363648,7.057865461015918,7.834521741844775,0.7766562808288562,80.60651177721843,66.59,0.0,52.95540890012242,7.08225630728192,8.802900951316134,1.7206446440342145,381.4176067561242,357.31,0.0,69.13042636249811,7.0817473802159405,9.072814230843518,1.9910668506275773,576.1748550563054,617.42,41.24514494369453,1038.1989735896482,1041.32,3.12102641035176
23,0.9583333333333334,24.793824186963636,7.065129785630816,7.927803299505424,0.8626735138746078,89.53425116570747,89.64,0.1057488342925268,52.955512417477294,7.079042214155124,8.802852211501088,1.7238099973459642,382.12002183919043,396.47,14.349978160809599,69.129945343089,7.0787057848973465,8.763557293476575,1.6848515085792286,487.55887763928285,523.26,35.701122360717136,959.2131506441808,1009.37,50.15684935581919
